Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Ecotype,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isol_growth_condt,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,plant_body_site,Platform,ReleaseDate,samp_mat_process,Sample Name,source_material_ID,SRA Study
SRR6658626,AMPLICON,600,1361778,PRJNA430505,SAMN08428363,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",991613,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635595,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.H46_sample296,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,296_Epi_WH_Fall_2016_plant31,296,SRP131882
SRR6658627,AMPLICON,601,31772365,PRJNA430505,SAMN08428235,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",23041628,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635594,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C45_sample168,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,168_Endo_EY_Spring_2016_plant30,168,SRP131882
SRR6658628,AMPLICON,601,47951216,PRJNA430505,SAMN08428430,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",34684244,UNIVERSITY OF TUEBINGEN,19-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635593,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C46_sample365,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,365_Endo_JUG_Spring_2015_plant15,365,SRP131882
SRR6658629,AMPLICON,601,42972205,PRJNA430505,SAMN08428175,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",32284572,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635592,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C43_sample108,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,108_Endo_ERG_Spring_2015_plant18,108,SRP131882
SRR6658630,AMPLICON,601,47827051,PRJNA430505,SAMN08428146,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",34769889,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635591,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C44_sample79,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,79_Epi_ERG_Spring_2016_plant25,79,SRP131882
SRR6658631,AMPLICON,601,24860427,PRJNA430505,SAMN08428381,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",17981370,UNIVERSITY OF TUEBINGEN,06-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635590,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C5_sample314,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,314_Epi_JUG_Fall_2016_plant32,314,SRP131882
SRR6658632,AMPLICON,600,1969359,PRJNA430505,SAMN08428361,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",1481699,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635589,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C6_sample294,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,294_Epi_ERG_Fall_2016_plant35,294,SRP131882
SRR6658633,AMPLICON,601,40082933,PRJNA430505,SAMN08428272,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",28977173,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635588,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C47_sample205,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,205_Epi_JUG_Fall_2014_plant10,205,SRP131882
SRR6658634,AMPLICON,601,47617999,PRJNA430505,SAMN08428301,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",34233649,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of cropland,farm,plant matter,SRX3635587,Germany,Europe,Germany: Tuebingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C48_sample234,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,234_Endo_PFN_Fall_2015_plant12,234,SRP131882
SRR6658635,AMPLICON,601,8313835,PRJNA430505,SAMN08428383,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",6103074,UNIVERSITY OF TUEBINGEN,06-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635586,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C7_sample316,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,316_Epi_JUG_Fall_2016_plant34,316,SRP131882
SRR6658636,AMPLICON,601,45613795,PRJNA430505,SAMN08428257,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",32800563,UNIVERSITY OF TUEBINGEN,28-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635585,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C8_sample190,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,190_Endo_JUG_Spring_2016_plant26,190,SRP131882
SRR6658637,AMPLICON,600,52056652,PRJNA430505,SAMN08428170,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",33388977,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635584,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.H40_sample103,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,103_Endo_ERG_Spring_2015_plant13,103,SRP131882
SRR6658638,AMPLICON,600,53061624,PRJNA430505,SAMN08428169,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",33870713,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635583,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.H4_sample102,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,102_Endo_ERG_Fall_2014_plant12,102,SRP131882
SRR6658639,AMPLICON,600,64766210,PRJNA430505,SAMN08428226,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",41161835,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635582,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A36_sample159,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,159_Endo_EY_Fall_2015_plant21,159,SRP131882
SRR6658640,AMPLICON,600,35491490,PRJNA430505,SAMN08428287,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",23442524,UNIVERSITY OF TUEBINGEN,28-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635581,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A35_sample220,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,220_Epi_JUG_Spring_2016_plant26,220,SRP131882
SRR6658641,AMPLICON,600,19600461,PRJNA430505,SAMN08428109,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",13750923,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635580,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.A32_sample42,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,42_Epi_ERG_Spring_2014_plant4,42,SRP131882
SRR6658642,AMPLICON,600,33917064,PRJNA430505,SAMN08428367,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",23321977,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635579,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.A31_sample300,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,300_Epi_WH_Fall_2016_plant35,300,SRP131882
SRR6658643,AMPLICON,600,9879347,PRJNA430505,SAMN08428375,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",6679668,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,public road,plant matter,SRX3635578,Germany,Europe,"Germany: Tuebingen\, road K6911",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A34_sample308,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,308_Epi_K6911_Fall_2016_plant14,308,SRP131882
SRR6658644,AMPLICON,600,51017132,PRJNA430505,SAMN08428200,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",33997854,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635577,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.A33_sample133,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,133_Epi_EY_Spring_2015_plant19,133,SRP131882
SRR6658645,AMPLICON,601,52298832,PRJNA430505,SAMN08428320,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",35589127,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of cropland,farm,plant matter,SRX3635576,Germany,Europe,Germany: Tuebingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A29_sample253,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,253_Epi_PFN_Fall_2015_plant11,253,SRP131882
SRR6658646,AMPLICON,600,2396363,PRJNA430505,SAMN08428364,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",1739337,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635575,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A28_sample297,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,297_Epi_WH_Fall_2016_plant32,297,SRP131882
SRR6658647,AMPLICON,600,26689697,PRJNA430505,SAMN08428151,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",18417030,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635574,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.A30_sample84,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,84_Epi_ERG_Spring_2016_plant30,84,SRP131882
SRR6658648,AMPLICON,601,43871129,PRJNA430505,SAMN08428356,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",29631757,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,public road,plant matter,SRX3635573,Germany,Europe,"Germany: Tuebingen\, road K6911",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A3_sample289,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,289_Epi_K6911_Spring_2016_plant13,289,SRP131882
SRR6658649,AMPLICON,597,3754717,PRJNA430505,SAMN08428323,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",2388111,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of cropland,farm,plant matter,SRX3635572,Germany,Europe,Germany: Tuebingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G20_sample256,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,256_Epi_PFN_Fall_2015_plant14,256,SRP131882
SRR6658650,AMPLICON,600,42152403,PRJNA430505,SAMN08428115,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",27369716,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635571,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G2_sample48,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,48_Epi_WH_Spring_2016_plant30,48,SRP131882
SRR6658651,AMPLICON,600,43646328,PRJNA430505,SAMN08428122,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",27115910,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635570,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G19_sample55,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,55_Endo_WH_Fall_2014_plant7,55,SRP131882
SRR6658652,AMPLICON,600,27981382,PRJNA430505,SAMN08428326,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",18660126,UNIVERSITY OF TUEBINGEN,28-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of cropland,farm,plant matter,SRX3635569,Germany,Europe,Germany: Tuebingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.H37_sample259,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,259_Epi_PFN_Spring_2016_plant17,259,SRP131882
SRR6658653,AMPLICON,600,12781048,PRJNA430505,SAMN08428276,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",8353044,UNIVERSITY OF TUEBINGEN,19-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635568,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G24_sample209,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,209_Epi_JUG_Spring_2015_plant14,209,SRP131882
SRR6658654,AMPLICON,600,3991106,PRJNA430505,SAMN08428143,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",2644029,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635567,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G23_sample76,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,76_Epi_ERG_Fall_2015_plant22,76,SRP131882
SRR6658655,AMPLICON,600,60790106,PRJNA430505,SAMN08428073,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",38248314,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635566,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G22_sample6,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,6_Epi_WH_Spring_2014_plant6,6,SRP131882
SRR6658656,AMPLICON,600,53046723,PRJNA430505,SAMN08428423,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",32870096,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635565,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G21_sample358,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,358_Endo_WH_Spring_2015_plant13,358,SRP131882
SRR6658657,AMPLICON,600,43628071,PRJNA430505,SAMN08428288,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",29224568,UNIVERSITY OF TUEBINGEN,28-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635564,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.H30_sample221,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,221_Epi_JUG_Spring_2016_plant27,221,SRP131882
SRR6658658,AMPLICON,600,46240327,PRJNA430505,SAMN08428093,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",30358370,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635563,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.H31_sample26,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,26_Epi_ERG_Spring_2015_plant14,26,SRP131882
SRR6658659,AMPLICON,601,41913811,PRJNA430505,SAMN08428244,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",28111346,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635562,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G26_sample177,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,177_Endo_JUG_Fall_2014_plant7,177,SRP131882
SRR6658660,AMPLICON,600,49568215,PRJNA430505,SAMN08428411,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31185653,UNIVERSITY OF TUEBINGEN,06-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635561,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G25_sample344,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,344_Endo_JUG_Fall_2016_plant32,344,SRP131882
SRR6658661,AMPLICON,600,46040879,PRJNA430505,SAMN08428385,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",30391666,UNIVERSITY OF TUEBINGEN,06-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635560,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.H34_sample318,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,318_Epi_JUG_Fall_2016_plant36,318,SRP131882
