Sequence_ID	Tour_ID	Site_ID	Plant_ID	Albugo	Necrosis	Host_Species	ClimateZ	Land_cov	Site_name	Site_Name	Correct_Species	For	Lat	Long	HpA_plant	HpA_where	HpA_site	Albugo_tour	Developmental_state	R_diameter	Rosette_color	Herbivory	Disease_RL	Ath.Ath	Ath.other	Growing_on	Humidity_ground	Slope	Sun	Site_type	Site_category	Aspect	Ground_cover	Ground_type	Heterogeneity	Strata_herbs	Strata_shrubs	Strata_trees	Strata_wall_shrub	Strata_wall_tree	Strata_road	Strata_water	Elevation	Date	Air_temp	Air_hum	Soil_temp	Soil_hum	Pop_size	tmax	tmin	vap	ppt	srad	soil	ws	aet	def	PDSI	vpd	pet
PA0978	ENS	P0125	PA0978	NA	NA	Ath	Cfb	20	Shaftesbury	Shaftesbury		M	51.0066	-2.19835	0		0	0	2	2	1, 5	1	1	3	5	1	3	1	3	4	1	A	1	1	1	NA	NA	5	15	15	65	NA	201	20180415	11.9	85.4	n/a	n/a	30	10.0714285714286	3.77142857142857	0.842857142857143	84.5714285714286	64.7142857142857	89.4285714285714	5.08571428571429	31.1428571428571	0	1.14285714285714	0.192857142857143	31.1428571428571
PA0981	ENS	P0126	PA0981	NA	1	Ath	Cfb	20	Wimborne	Wimborne		M	50.79885	-1.98779	0		0	0	3	3	1, 5	1	1	6	4	5	3	1	2	6	1	A	1	1, 2	1	20	NA	NA	NA	25	55	NA	22	20180415	13.3	83	16.2	3.65	100	10.8428571428571	4.1	0.894285714285714	79.7142857142857	65.2857142857143	102.571428571429	5.48571428571429	31.4285714285714	0	0.342857142857143	0.187142857142857	31.4285714285714
PA0983	ENS	P0126	PA0983	NA	NA	Ath	Cfb	20	Wimborne	Wimborne		M	50.79885	-1.98779	0		0	0	2	3	1	1	3	5	1	7	3	1	2	6	1	A	1	1, 2	1	20	NA	NA	NA	25	55	NA	22	20180415	13.3	83	16.2	3.65	100	10.8428571428571	4.1	0.894285714285714	79.7142857142857	65.2857142857143	102.571428571429	5.48571428571429	31.4285714285714	0	0.342857142857143	0.187142857142857	31.4285714285714
PA0987	ENS	P0127	PA0987	NA	NA	Ath	Cfb	20	Hillier_Arboretum	Hillier Arboretum		M	51.01015	-1.46641	0		0	0	2	3	1	3	3	6	4	6	4	2	3	4	3	A	1	3	1	20	20	20	NA	NA	40	NA	45	20180416	18.7	57.9	16.1	19.74	200	10.6	4.05714285714286	0.89	72.1428571428571	63.4285714285714	91.7142857142857	5.1	30	0	-0.157142857142857	0.182857142857143	30
PA0988	ENS	P0127	PA0988	NA	NA	Ath	Cfb	110	Hillier_Arboretum	Hillier Arboretum		M	51.01015	-1.46641	0		0	0	2	2	1	2	3	4	4	6	4	2	3	4	3	A	1	3	1	20	20	20	NA	NA	40	NA	45	20180416	18.7	57.9	16.1	19.74	200	10.6	4.05714285714286	0.89	72.1428571428571	63.4285714285714	91.7142857142857	5.1	30	0	-0.157142857142857	0.182857142857143	30
PA0996	ENS	P0128	PA0996	NA	NA	Ath	Cfb	110	Wisley_Garden	Wisley Garden		M	51.31384	-0.47081	0		0	0	2	2	1	2	1	6	4	3	3	1	2	4	3	A	1	2, 3	1	40	10	NA	NA	NA	50	NA	27	20180416	19.1	47.9	18.3	0.46	100	10.9428571428571	4.04285714285714	0.87	61.1428571428571	62	85	4.24285714285714	30.7142857142857	0.714285714285714	-1.14285714285714	0.215714285714286	31.4285714285714
PA0998	ENS	P0128	PA0998	NA	NA	Ath	Cfb	110	Wisley_Garden	Wisley Garden		M	51.31384	-0.47081	0		0	0	3	4	1, 3	3	1	6	5	3	3	1	2	4	3	A	1	2, 3	1	40	10	NA	NA	NA	50	NA	27	20180416	19.1	47.9	18.3	0.46	100	10.9428571428571	4.04285714285714	0.87	61.1428571428571	62	85	4.24285714285714	30.7142857142857	0.714285714285714	-1.14285714285714	0.215714285714286	31.4285714285714
PA0999	ENS	P0129	PA0999	NA	NA	Ath	Cfb	110	West_Mailing	West Malling		M	51.29502	0.40597	0		0	0	2	3	1	1	1	6	4	3, 4	3	1	3	12	1	A	2	2	1	NA	NA	NA	50	NA	50	NA	35	20180417	24.6	37.8	n/a	n/a	100	10.3714285714286	3.98571428571429	0.884285714285714	63.8571428571429	64.2857142857143	90	5.34285714285714	28.5714285714286	1	-1.48571428571429	0.175714285714286	29.5714285714286
PA1001	ENS	P0129	PA1001	NA	NA	Ath	Cfb	140	West_Mailing	West Malling		M	51.29502	0.40597	0		0	0	2	3	1	1	1	4	3	2, 3	3	1	4	12	1	A	2	2	1	NA	NA	NA	50	NA	50	NA	35	20180417	24.6	37.8	n/a	n/a	100	10.3714285714286	3.98571428571429	0.884285714285714	63.8571428571429	64.2857142857143	90	5.34285714285714	28.5714285714286	1	-1.48571428571429	0.175714285714286	29.5714285714286
PA1005	ENS	P0130	PA1005	NA	NA	Ath	Cfb	140	East_Mailing	East Malling		M	51.29239	0.43776	0		0	0	2	3	1	2	1	6	6	1, 5	2	1	3	12	1	A	1	1	1	NA	15	15	15	NA	55	NA	41	20180417	22	43.1	n/a	n/a	50	10.8	4.45714285714286	0.898571428571429	60	64.2857142857143	88.7142857142857	5.22857142857143	29.8571428571429	1.71428571428571	-1.51428571428571	0.194285714285714	31.5714285714286
PA1007	ENS	P0130	PA1007	NA	NA	Ath	Cfb	140	East_Mailing	East Malling		M	51.29239	0.43776	0		0	0	2	2	1	2	1	6	6	1, 5	2	1	3	12	1	A	1	1	1	NA	15	15	15	NA	55	NA	41	20180417	22	43.1	n/a	n/a	50	10.8	4.45714285714286	0.898571428571429	60	64.2857142857143	88.7142857142857	5.22857142857143	29.8571428571429	1.71428571428571	-1.51428571428571	0.194285714285714	31.5714285714286
PA1013	ENS	P0131	PA1013	NA	NA	Ath	Cfb	140	Maidstone	Maidstone		M	51.26886	0.53955	0		0	0	4	3	2, 5	2	1	1	3	6	2	1	3	4	3	A	4	3	1	20	10	5	NA	NA	65	NA	33	20180417	20.1	49.2	22.7	18	10	10.6	4.41428571428571	0.888571428571429	64.7142857142857	64.7142857142857	91	5.28571428571429	30.1428571428571	1.28571428571429	-1.55714285714286	0.194285714285714	31.4285714285714
PA1014	ENS	P0132	PA1014	1	NA	Ath	Cfb	140	Pluckley	Pluckley		M	51.17516	0.75432	0		0	1	3	3	1, 4	1	5	5	3	2, 6	2	2	2	4	3	A	2	1, 3	1	5	10	NA	10	NA	75	NA	91	20180418	20.5	65	23.4	1.68	100	9.84285714285714	4	0.881428571428571	74.4285714285714	65.8571428571429	93.2857142857143	5.17142857142857	27.7142857142857	0	-0.871428571428571	0.157142857142857	27.7142857142857
PA1017	ENS	P0132	PA1017	1	NA	Ath	Cfb	140	Pluckley	Pluckley		M	51.17516	0.75432	0		0	1	3	4	1, 4	1	NA	6	3	2, 4	2	2	2	4	3	A	2	1, 3	1	5	10	NA	10	NA	75	NA	91	20180418	20.5	65	23.4	1.68	100	9.84285714285714	4	0.881428571428571	74.4285714285714	65.8571428571429	93.2857142857143	5.17142857142857	27.7142857142857	0	-0.871428571428571	0.157142857142857	27.7142857142857
PA1024	ENS	P0133	PA1024	NA	NA	Ath	Cfb	110	Chilham	Chilham		M	51.24568	0.97762	0		0	0	3	3	1, 5	3	3	3	4	1, 4	2	1	3	12	1	A	2	1, 4	1	10	5	10	15	15	45	NA	8	20180418	23.3	49.2	n/a	n/a	20	9.97142857142857	4.1	0.872857142857143	72.7142857142857	66	87.5714285714286	5.21428571428571	29.4285714285714	0	-0.957142857142857	0.171428571428571	29.4285714285714
PA1025	ENS	P0133	PA1025	NA	NA	Ath	Cfb	110	Chilham	Chilham		M	51.24568	0.97762	0		0	0	4	2	2, 5	2	1	3	6	1, 4	2	1	3	12	1	A	2	1, 4	1	10	5	10	15	15	45	NA	8	20180418	23.3	49.2	n/a	n/a	20	9.97142857142857	4.1	0.872857142857143	72.7142857142857	66	87.5714285714286	5.21428571428571	29.4285714285714	0	-0.957142857142857	0.171428571428571	29.4285714285714
PA1028	ENS	P0134	PA1028	NA	NA	Ath	Cfb	120	Chartham	Chartham		M	51.25483	1.02029	0		1	0	2	2	1, 5	1	1	4	2	1, 4	2	1	3	12	1	A	1	1, 4	1	NA	NA	NA	15	35	50	NA	18	20180418	24	47.4	n/a	n/a	50	10.1571428571429	4.31428571428571	0.88	67.7142857142857	66.1428571428571	84.5714285714286	5.34285714285714	30.1428571428571	0.428571428571429	-1.55714285714286	0.181428571428571	30.5714285714286
PA1030	ENS	P0134	PA1030	NA	NA	Ath	Cfb	120	Chartham	Chartham		M	51.25483	1.02029	0		1	0	4	3	3, 5	3	3	4	4	1, 4	2	1	3	12	1	A	1	1, 4	1	NA	NA	NA	15	35	50	NA	18	20180418	24	47.4	n/a	n/a	50	10.1571428571429	4.31428571428571	0.88	67.7142857142857	66.1428571428571	84.5714285714286	5.34285714285714	30.1428571428571	0.428571428571429	-1.55714285714286	0.181428571428571	30.5714285714286
PA1043	ENN	P0136	PA1043	NA	NA	Ath	Cfb	14	Old_Colwyn	Old_Colwyn		M	53.29245	-3.69683	0		0	0	3	3	1, 5	2	1	2	5	4	3	1	3	12	1	N	5	3, 4	1	10	20	20	NA	NA	50	NA	21	20180421	19.5	49.4	16.6	15.06	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PA1045	ENN	P0136	PA1045	NA	NA	Ath	Cfb	14	Old_Colwyn	Old_Colwyn		M	53.29245	-3.69683	0		0	0	2	2	1	1	1	4	3	6, 4	3	1	3	12	1	N	5	3, 4	1	10	20	20	NA	NA	50	NA	21	20180421	19.5	49.4	16.6	15.06	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PA1056	ENN	P0138	PA1056	NA	NA	Ath	Cfb	14	Ruthin	Ruthin		M	53.11388	-3.30541	0		0	0	3	3	2, 5	2	1	6	1	9	3	1	1	2	1	A	5	5	1	75	NA	10	NA	NA	15	NA	66	20180421	26.9	50.9	30.6	12.61	100	9.14285714285714	3.68571428571429	0.841428571428571	82.2857142857143	58.1428571428571	65	4.9	25.2857142857143	0	3.15714285714286	0.151428571428571	25.2857142857143
PA1059	ENN	P0138	PA1059	NA	NA	Ath	Cfb	14	Ruthin	Ruthin		M	53.11388	-3.30541	0		0	0	3	3	1, 4, 2005	1	5	6	2	1	3	1	3	2	1	A	5	5	1	75	NA	10	NA	NA	15	NA	66	20180421	26.9	50.9	30.6	12.61	100	9.14285714285714	3.68571428571429	0.841428571428571	82.2857142857143	58.1428571428571	65	4.9	25.2857142857143	0	3.15714285714286	0.151428571428571	25.2857142857143
PA1064	ENN	P0139	PA1064	NA	NA	Ath	Cfb	14	Chirk	Chirk		M	52.93189	-3.05634	0		0	0	2	3	1, 4	3	1	6	1	1, 4	3	1	3	12	1	A	3	1, 5	1	10	5	5	NA	30	50	NA	115	20180421	24.6	15.4	25.2	19.12	300	9.28571428571428	3.65714285714286	0.84	80.5714285714286	58.1428571428571	70	4.61428571428571	25.8571428571429	0	2.7	0.161428571428571	25.8571428571429
PA1065	ENN	P0139	PA1065	NA	NA	Ath	Cfb	20	Chirk	Chirk		M	52.93189	-3.05634	0		0	0	2	3	1, 4	1	5	3	3	6, 4	3	1	3	12	1	A	3	1, 5	1	10	5	5	NA	30	50	NA	115	20180421	24.6	15.4	25.2	19.12	300	9.28571428571428	3.65714285714286	0.84	80.5714285714286	58.1428571428571	70	4.61428571428571	25.8571428571429	0	2.7	0.161428571428571	25.8571428571429
PA1067	ENN	P0140	PA1067	NA	NA	Ath	Cfb	20	Stanton-by-Dale	Stanton-by-Dale		M	52.9376	-1.30914	0		0	0	1	2	1, 5	1	1	1	4	1, 7	3	1	3	12	1	A	1	1, 4	1	5	NA	NA	25	20	50	NA	88	20180421	23.8	56.7	n/a	n/a	40	9.62857142857143	3.47142857142857	0.837142857142857	65.8571428571429	57.7142857142857	69.1428571428571	5.04285714285714	27.8571428571429	0	1.07142857142857	0.177142857142857	27.8571428571429
PA1072	ENN	P0140	PA1072	1	NA	Ath	Cfb	20	Stanton-by-Dale	Stanton-by-Dale		M	52.9376	-1.30914	0		0	1	3	3	1, 5	1	5	3	5	1, 5	3	1	3	12	1	A	1	1, 4	1	5	NA	NA	25	20	50	NA	88	20180421	23.8	56.7	n/a	n/a	40	9.62857142857143	3.47142857142857	0.837142857142857	65.8571428571429	57.7142857142857	69.1428571428571	5.04285714285714	27.8571428571429	0	1.07142857142857	0.177142857142857	27.8571428571429
PA1074	ENN	P0141	PA1074	NA	NA	Ath	Cfb	20	Nottingham	Nottingham		M	52.97068	-1.15283	0		0	0	2	2	1, 5	2	3	5	4	1	3	3	3	12	1	W	1	1	1	5	NA	NA	25	NA	70	NA	69	20180422	19.2	68.2	n/a	n/a	200	9.97142857142857	3.87142857142857	0.832857142857143	63.8571428571429	57.8571428571429	64.5714285714286	5.1	30.8571428571429	0	1.14285714285714	0.204285714285714	30.8571428571429
PA1076	ENN	P0141	PA1076	NA	NA	Ath	Cfb	120	Nottingham	Nottingham		M	52.97068	-1.15283	0		0	0	3	2	1	2	1	3	3	1	3	3	3	12	1	W	1	1	1	5	NA	NA	25	NA	70	NA	69	20180422	19.2	68.2	n/a	n/a	200	9.97142857142857	3.87142857142857	0.832857142857143	63.8571428571429	57.8571428571429	64.5714285714286	5.1	30.8571428571429	0	1.14285714285714	0.204285714285714	30.8571428571429
PA1080	ENN	P0142	PA1080	NA	NA	Ath	Cfb	120	Southwell	Southwell		M	53.0771	-0.95371	0		0	0	2	4	1	2	1	6	5	4	4	1	4	6	1	A	4	1, 4	1	30	NA	NA	NA	65	5	NA	33	20180422	18.9	62.2	15.1	22.63	100	9.5	3.52857142857143	0.838571428571429	56.8571428571429	58.1428571428571	63.7142857142857	5.11428571428571	27.4285714285714	0	1.05714285714286	0.175714285714286	27.4285714285714
PA1083	ENN	P0142	PA1083	NA	NA	Ath	Cfb	120	Southwell	Southwell		M	53.0771	-0.95371	0		0	0	2	3	1	1	1	5	6	4	4	5	4	6	1	A	4	1, 4	1	30	NA	NA	NA	65	5	NA	33	20180422	18.9	62.2	15.1	22.63	100	9.5	3.52857142857143	0.838571428571429	56.8571428571429	58.1428571428571	63.7142857142857	5.11428571428571	27.4285714285714	0	1.05714285714286	0.175714285714286	27.4285714285714
PA1102	BNE	P0192	PA1102	NA	NA	Ath	Cfb	20	Rochefort	Rochefort		M	50.17861	5.22021	0		0	0	3	3	1, 3, 2007	3	1	3	6	2, 4	2	1	2	2	3	A	1	1	1	15	25	NA	NA	20	40	NA	184	20180425	20.5	48.7	27.7	4.57	200	9.54285714285714	2.98571428571429	0.8	67.2857142857143	70.2857142857143	58.8571428571429	4.15714285714286	27.4285714285714	2.57142857142857	-2.14285714285714	0.224285714285714	29.8571428571429
PA1104	BNE	P0192	PA1104	NA	NA	Ath	Cfb	20	Rochefort	Rochefort		M	50.17861	5.22021	0		0	0	4	2	1, 3, 2007	1	3	3	6	2	2	1	2	2	3	A	1	1	1	15	25	NA	NA	20	40	NA	184	20180425	20.5	48.7	27.7	4.57	200	9.54285714285714	2.98571428571429	0.8	67.2857142857143	70.2857142857143	58.8571428571429	4.15714285714286	27.4285714285714	2.57142857142857	-2.14285714285714	0.224285714285714	29.8571428571429
PA1107	BNE	P0190	PA1107	NA	NA	Ath	Cfb	20	Bommershoven	Bommershoven		M	50.7892	5.37844	0		1	0	3	3	1	3	1	6	4	6	2	3	2	5	2	W	3	3	1	50	NA	20	5	10	15	NA	86	20180425	20.4	56	17.1	3.24	10000	10.1857142857143	3.7	0.825714285714286	62.5714285714286	68.5714285714286	52.7142857142857	4.37142857142857	29.5714285714286	2.71428571428571	-2.01428571428571	0.245714285714286	32.2857142857143
PA1110	BNE	P0190	PA1110	NA	NA	Ath	Cfb	110	Bommershoven	Bommershoven		M	50.7892	5.37844	0		1	0	3	3	1, 3, 2004	2	1	3	4	6	3	3	2	5	2	W	3	3	1	50	NA	20	5	10	15	NA	86	20180425	20.4	56	17.1	3.24	10000	10.1857142857143	3.7	0.825714285714286	62.5714285714286	68.5714285714286	52.7142857142857	4.37142857142857	29.5714285714286	2.71428571428571	-2.01428571428571	0.245714285714286	32.2857142857143
PA1112	BNE	P0191	PA1112	NA	NA	Ath	Cfb	110	Ang	Ang		M	50.29948	5.30176	0		0	0	4	5	1, 3	2	1	6	1	4	3	2	1	1	2	E, S	4	5	1	80	10	NA	NA	NA	10	NA	199	20180425	25.9	37.8	31.4	0.73	5000	9.41428571428571	2.98571428571429	0.794285714285714	68.1428571428571	70	57.8571428571429	4.3	28.1428571428571	2.28571428571429	-2.07142857142857	0.221428571428571	30.4285714285714
PA1114	BNE	P0191	PA1114	NA	NA	Ath	Cfb	110	Ang	Ang		M	50.29948	5.30176	0		0	0	3	3	2, 3, 2007	2	3	6	4	6	1	4	2	1	2	E, S	4	5	1	80	10	NA	NA	NA	10	NA	199	20180425	25.9	37.8	31.4	0.73	5000	9.41428571428571	2.98571428571429	0.794285714285714	68.1428571428571	70	57.8571428571429	4.3	28.1428571428571	2.28571428571429	-2.07142857142857	0.221428571428571	30.4285714285714
PA1117	IRE	P0193	PA1117	NA	NA	Ath	Cfb	110	Bray	Bray		M	53.185585	-6.130672	0		1	0	3	2	1, 5	2	3	3	3	6, 7	4	2	3	12	1	A	4	3, 4	1	15	10	5	35	NA	35	NA	72	20180430	11.8	60.7	8.9	2.9	150	9.85714285714286	3.81428571428571	0.854285714285714	80.4285714285714	62.2857142857143	71	5.97142857142857	29	0	1.74285714285714	0.17	29
PA1119	IRE	P0193	PA1119	NA	NA	Ath	Cfb	140	Bray	Bray		M	53.185585	-6.130672	0		1	0	4	3	2, 5	3	1	6	3	6, 7	3	2	4	12	1	A	4	3, 4	1	15	10	5	35	NA	35	NA	72	20180430	11.8	60.7	8.9	2.9	150	9.85714285714286	3.81428571428571	0.854285714285714	80.4285714285714	62.2857142857143	71	5.97142857142857	29	0	1.74285714285714	0.17	29
PA1126	IRE	P0194	PA1126	NA	NA	Ath	Cfb	140	Rathnew	Rathnew		M	52.99227	-6.07541	0		1	0	3	3	1, 4	3	4	6	3	4	3	1	3	6	3	A	4	3, 5	2	60	NA	15	15	NA	10	NA	14	20180430	16.1	44.7	17.7	27.61	5000	9.95714285714286	4.12857142857143	0.872857142857143	90.1428571428571	62.5714285714286	72	6.21428571428571	29.1428571428571	0	1.82857142857143	0.162857142857143	29.1428571428571
PA1127	IRE	P0194	PA1127	NA	NA	Ath	Cfb	140	Rathnew	Rathnew		M	52.99227	-6.07541	0		1	0	4	3	1, 5	1	1	2	6	3	3	1	2	6	3	A	4	3, 5	2	60	NA	15	15	NA	10	NA	14	20180430	16.1	44.7	17.7	27.61	5000	9.95714285714286	4.12857142857143	0.872857142857143	90.1428571428571	62.5714285714286	72	6.21428571428571	29.1428571428571	0	1.82857142857143	0.162857142857143	29.1428571428571
PA1131	BAL	P0186	PA1131	0	0	Ath	Cfb	140	Gradi	Gradi		M	45.16984	18.70019	0		0	0	4	2	2	1	1	3	2	9	2	1	1	11	2	A	5	5	1	100	NA	NA	NA	NA	NA	NA	82	20180415	23.7	57.2	26.9	0.96	1000	11.4714285714286	2.81428571428571	0.804285714285714	59.2857142857143	91.1428571428571	81.5714285714286	2.32857142857143	32.1428571428571	4	-1.44285714285714	0.324285714285714	36.1428571428571
PA1134	BAL	P0186	PA1134	0	1	Ath	Cfb	110	Gradi	Gradi		M	45.16984	18.70019	0		0	0	3	2	2, 3	1	1	4	3	6, 9	2	1	1	11	2	A	5	5	1	100	NA	NA	NA	NA	NA	NA	82	20180415	23.7	57.2	26.9	0.96	1000	11.4714285714286	2.81428571428571	0.804285714285714	59.2857142857143	91.1428571428571	81.5714285714286	2.32857142857143	32.1428571428571	4	-1.44285714285714	0.324285714285714	36.1428571428571
PA1137	ENN	P0144	PA1137	NA	NA	Ath	Cfb	110	Ripon	Ripon		M	54.13288	-1.52196	0		0	0	2	2	1, 5	1	3	6	3	2, 5	3	1	4	12	1	A	2	1, 4	1	5	5	NA	NA	45	45	NA	31	20180423	12.5	63.7	n/a	n/a	50	9.38571428571429	3.22857142857143	0.81	62	56.8571428571429	81.1428571428571	4.74285714285714	28	0	2.21428571428571	0.187142857142857	28
PA1139	ENN	P0144	PA1139	NA	NA	Ath	Cfb	110	Ripon	Ripon		M	54.13288	-1.52196	0		0	0	3	4	1	2	3	2	6	2, 5	3	1	4	12	1	A	2	1, 4	1	5	5	NA	NA	45	45	NA	31	20180423	12.5	63.7	n/a	n/a	50	9.38571428571429	3.22857142857143	0.81	62	56.8571428571429	81.1428571428571	4.74285714285714	28	0	2.21428571428571	0.187142857142857	28
PA1141	ENN	P0217	PA1141	NA	NA	Ath	Cfb	110	Settle	Settle		M	54.0691	-2.27695	0		0	0	2	3	1, 3	1	1	1	1	1, 4	4	1	3	12	1	S, W	2	1, 4	1	5	NA	NA	15	35	45	NA	141	20180423	11.7	65.3	n/a	n/a	30	8.25714285714286	2.24285714285714	0.78	142.714285714286	55.2857142857143	48	5.42857142857143	23.7142857142857	0	2.52857142857143	0.142857142857143	23.7142857142857
PA1142	ENN	P0217	PA1142	NA	NA	Ath	Cfb	110	Settle	Settle		M	54.0691	-2.27695	0		0	0	3	3	1, 3	3	1	3	3	1, 4	4	1	3	12	1	S, W	2	1, 4	1	5	NA	NA	15	35	45	NA	141	20180423	11.7	65.3	n/a	n/a	30	8.25714285714286	2.24285714285714	0.78	142.714285714286	55.2857142857143	48	5.42857142857143	23.7142857142857	0	2.52857142857143	0.142857142857143	23.7142857142857
PA1168	ENN	P0222	PA1168	1	NA	Ath	Cfb	30	Penrith	Penrith		M	54.66228	-2.75662	0		1	1	3	3	1, 5	1	5	6	6	2, 4	2	1	3	2	1	A	2	1, 4	1	90	NA	NA	10	NA	NA	NA	149	20180424	18.3	44.5	14.1	19.91	500	8.27142857142857	2.34285714285714	0.774285714285714	101.571428571429	55	48	4.78571428571429	23.7142857142857	0	2.9	0.151428571428571	23.7142857142857
PA1169	ENN	P0222	PA1169	1	NA	Ath	Cfb	30	Penrith	Penrith		M	54.66228	-2.75662	0		1	1	3	3	1, 5	1	5	6	1	4, 9	3	1	3	2	1	A	2	1, 4	1	90	NA	NA	10	NA	NA	NA	149	20180424	18.3	44.5	14.1	19.91	500	8.27142857142857	2.34285714285714	0.774285714285714	101.571428571429	55	48	4.78571428571429	23.7142857142857	0	2.9	0.151428571428571	23.7142857142857
PA1181	ENN	P0224	PA1181	NA	NA	Ath	Cfb	110	Vindolanda	Vindolanda		M	54.99167	-2.36397	0		0	0	2	2	1	1	1	3	5	4, 7	4	1	3	12	3	E	3	2, 4	1	30	NA	NA	40	NA	30	NA	175	20180424	11.4	81.9	11.8	0.24	100	8.38571428571429	2.21428571428571	0.77	90.4285714285714	55.1428571428571	59	4.64285714285714	24.2857142857143	0	2.9	0.16	24.2857142857143
PA1184	ENN	P0224	PA1184	NA	NA	Ath	Cfb	110	Vindolanda	Vindolanda		M	54.99167	-2.36397	0		0	0	3	4	1, 3	2	1	3	3	4, 7	4	1	3	12	3	E	3	2, 4	1	30	NA	NA	40	NA	30	NA	175	20180424	11.4	81.9	11.8	0.24	100	8.38571428571429	2.21428571428571	0.77	90.4285714285714	55.1428571428571	59	4.64285714285714	24.2857142857143	0	2.9	0.16	24.2857142857143
PA1188	ENN	P0225	PA1188	NA	NA	Ath	Cfb	110	Hexham	Hexham		M	54.97908	-2.12989	0		0	0	3	3	3, 5	1	1	4	3	6, 7	4	1	2	12	3	A	2	3, 4	1	30	20	10	NA	NA	40	NA	75	20180424	12.4	88.9	11.3	11.5	50	8.51428571428571	2.34285714285714	0.77	75.5714285714286	56	71	4.55714285714286	24.8571428571429	0	2.81428571428571	0.164285714285714	24.8571428571429
PA1189	ENN	P0225	PA1189	NA	NA	Ath	Cfb	110	Hexham	Hexham		M	54.97908	-2.12989	0		0	0	4	3	5	2	1	3	1	6, 7	4	1	2	12	3	A	2	3, 4	1	30	20	10	NA	NA	40	NA	75	20180424	12.4	88.9	11.3	11.5	50	8.51428571428571	2.34285714285714	0.77	75.5714285714286	56	71	4.55714285714286	24.8571428571429	0	2.81428571428571	0.164285714285714	24.8571428571429
PA1194	ENN	P0227	PA1194	NA	NA	Ath	Cfb	110	Cambo	Cambo		M	55.16567	-1.9606	0		1	0	3	2	3, 5	4	1	6	3	4	4	1	4	4	3	A	4	4, 5	1	60	5	10	20	5	NA	NA	195	20180425	18.4	59.9	24	8.27	100	8.27142857142857	2.1	0.754285714285714	85	56.5714285714286	76	5.2	25.8571428571429	0	2.64285714285714	0.168571428571429	25.8571428571429
PA1196	ENN	P0227	PA1196	NA	NA	Ath	Cfb	110	Cambo	Cambo		M	55.16567	-1.9606	0		1	0	3	2	2, 5	1	1	6	1	4	4	1	4	4	3	A	4	4, 5	1	60	5	10	20	5	NA	NA	195	20180425	18.4	59.9	24	8.27	100	8.27142857142857	2.1	0.754285714285714	85	56.5714285714286	76	5.2	25.8571428571429	0	2.64285714285714	0.168571428571429	25.8571428571429
PA1200	ENN	P0226	PA1200	NA	NA	Ath	Cfb	110	Low_Light_Harbour	Low_Light_Harbour		M	55.01078	-1.43359	0		0	0	2	2	1	1	1	3	6	6, 4	4	1	1	12	3	A	2	1, 4	1	50	NA	NA	NA	NA	50	NA	0	20180425	16	51.8	18.6	14.14	50	9.6	3.47142857142857	0.824285714285714	61.5714285714286	57.8571428571429	76	6.81428571428571	30.8571428571429	0	2.55714285714286	0.184285714285714	30.8571428571429
PA1202	ENN	P0226	PA1202	NA	NA	Ath	Cfb	110	Low_Light_Harbour	Low_Light_Harbour		M	55.01078	-1.43359	0		0	0	2	3	1, 5	2	1	5	4	4	4	1	1	12	3	A	2	1, 4	1	50	NA	NA	NA	NA	50	NA	0	20180425	16	51.8	18.6	14.14	50	9.6	3.47142857142857	0.824285714285714	61.5714285714286	57.8571428571429	76	6.81428571428571	30.8571428571429	0	2.55714285714286	0.184285714285714	30.8571428571429
PA1208	ENN	P0228	PA1208	NA	NA	Ath	Cfb	110	Jedburgh	Jedburgh		M	55.4767	-2.55439	1	RL	1	0	2	4	2	2	2	3	5	3	4	1	3	6	3	E	1	3	1	15	10	NA	15	15	45	NA	75	20180425	16.1	53.9	17.9	21.44	50	8.04285714285714	1.72857142857143	0.745714285714286	88.2857142857143	55.4285714285714	67	4.55714285714286	23.2857142857143	0	2.44285714285714	0.157142857142857	23.2857142857143
PA1210	ENN	P0228	PA1210	NA	NA	Ath	Cfb	110	Jedburgh	Jedburgh		M	55.4767	-2.55439	1	RL	1	0	3	5	1, 4, 2008	4	2	5	6	6	4	1	3	6	3	E	1	3	1	15	10	NA	15	15	45	NA	75	20180425	16.1	53.9	17.9	21.44	50	8.04285714285714	1.72857142857143	0.745714285714286	88.2857142857143	55.4285714285714	67	4.55714285714286	23.2857142857143	0	2.44285714285714	0.157142857142857	23.2857142857143
PA1214	ENN	P0229	PA1214	NA	NA	Ath	Cfb	110	Manderston_house	Manderston_house		M	55.78159	-2.31209	0		0	0	3	3	2, 3	3	1	6	3	3, 4	3	1	2	2	2	A	1	2, 4	1	20	10	10	30	NA	30	NA	106	20180425	14.9	47.5	n/a	n/a	25	8.22857142857143	1.82857142857143	0.755714285714286	69.1428571428571	56.2857142857143	65	6.01428571428571	25.2857142857143	0	2.38571428571429	0.157142857142857	25.2857142857143
